epsilon,N,k2,k1,data_duplication,store_complexity
0.05,100000,517,36,193.42359767891682,6246.19377860252
0.05,100000,516,36,193.7984496124031,6270.40642589588
0.05,100000,515,36,194.1747572815534,6294.760214074005
0.05,100000,514,36,194.55252918287937,6319.256242419349
0.05,100000,513,36,194.9317738791423,6343.89562093813
0.05,100000,512,36,195.3125,6368.679470486111
0.05,100000,511,36,195.69471624266146,6393.608922896112
0.05,100000,510,36,196.07843137254903,6418.685121107266
0.05,100000,509,37,196.46365422396858,6269.749510666444
0.05,100000,508,37,196.8503937007874,6294.43691319815
0.05,100000,507,37,197.23865877712032,6319.270497695623
0.05,100000,506,37,197.62845849802372,6344.2514207250415
0.05,100000,505,37,198.01980198019803,6369.380850314092
0.05,100000,504,37,198.4126984126984,6394.659966088538
0.05,100000,503,37,198.80715705765408,6420.089959410695
0.05,100000,502,37,199.20318725099602,6445.672033519845
0.05,100000,501,37,199.6007984031936,6471.407403674605
0.05,100000,500,37,200.0,6497.2972972972975
0.05,100000,499,37,200.40080160320642,6523.342954120341
0.05,100000,498,37,200.80321285140562,6549.5456263347105
0.05,100000,497,37,201.2072434607646,6575.906578740483
0.05,100000,496,37,201.61290322580646,6602.427088899513
0.05,100000,495,37,202.02020202020202,6629.108447290266
0.05,100000,494,37,202.42914979757086,6655.951957464849
0.05,100000,493,37,202.83975659229208,6682.958936208282
0.05,100000,492,37,203.2520325203252,6710.130713700018
0.05,100000,491,38,203.66598778004072,6560.166827528376
0.05,100000,490,38,204.08163265306123,6586.948420614218
0.05,100000,489,38,204.49897750511246,6613.894441021822
0.05,100000,488,38,204.91803278688525,6641.00623771199
0.05,100000,487,38,205.3388090349076,6668.285173508298
0.05,100000,486,38,205.76131687242798,6695.732625268399
0.05,100000,485,38,206.18556701030928,6723.349984057817
0.05,100000,484,38,206.61157024793388,6751.138655326246
0.05,100000,483,38,207.0393374741201,6779.100059086414
0.05,100000,482,38,207.4688796680498,6807.235630095538
0.05,100000,481,38,207.9002079002079,6835.546818039432
0.05,100000,480,38,208.33333333333334,6864.035087719298
0.05,100000,479,38,208.76826722338205,6892.70191924125
0.05,100000,478,38,209.20502092050208,6921.548808208614
0.05,100000,477,38,209.64360587002096,6950.577265917058
0.05,100000,476,38,210.08403361344537,6979.788819552589
0.05,100000,475,38,210.52631578947367,7009.185012392477
0.05,100000,474,39,210.9704641350211,6858.286188521728
0.05,100000,473,39,211.41649048625794,6887.2930173879095
0.05,100000,472,39,211.864406779661,6916.48435831142
0.05,100000,471,39,212.31422505307856,6945.861779729279
0.05,100000,470,39,212.7659574468085,6975.426866780421
0.05,100000,469,39,213.21961620469082,7005.181221519572
0.05,100000,468,39,213.67521367521368,7035.126463134352
0.05,100000,467,39,214.13276231263384,7065.264228165613
0.05,100000,466,39,214.59227467811158,7095.596170731097
0.05,100000,465,39,215.05376344086022,7126.123962752475
0.05,100000,464,39,215.51724137931035,7156.8492941857985
0.05,100000,463,39,215.9827213822894,7187.773873255449
0.05,100000,462,39,216.45021645021646,7218.899426691634
0.05,100000,461,39,216.91973969631238,7250.2276999714895
0.05,100000,460,39,217.3913043478261,7281.760457563861
0.05,100000,459,39,217.8649237472767,7313.499483177812
0.05,100000,458,40,218.34061135371178,7161.810415514578
0.05,100000,457,40,218.8183807439825,7193.163481749973
0.05,100000,456,40,219.2982456140351,7224.72299168975
0.05,100000,455,40,219.78021978021977,7256.490761985267
0.05,100000,454,40,220.26431718061673,7288.468629315531
0.05,100000,453,40,220.7505518763797,7320.658450652749
0.05,100000,452,40,221.23893805309734,7353.062103531992
0.05,100000,451,40,221.72949002217294,7385.681486325043
0.05,100000,450,40,222.22222222222223,7418.518518518519
0.05,100000,449,40,222.71714922048997,7451.575140996325
0.05,100000,448,40,223.21428571428572,7484.853316326531
0.05,100000,447,40,223.71364653243847,7518.3550290527455
0.05,100000,446,40,224.2152466367713,7552.082285990066
0.05,100000,445,40,224.7191011235955,7586.037116525691
0.05,100000,444,40,225.22522522522522,7620.221572924275
0.05,100000,443,40,225.73363431151242,7654.637730638117
0.05,100000,442,41,226.2443438914027,7501.744086460745
0.05,100000,441,41,226.75736961451247,7535.77909234597
0.05,100000,440,41,227.27272727272728,7570.046361620641
0.05,100000,439,41,227.79043280182233,7604.548012728118
0.05,100000,438,41,228.31050228310502,7639.286188320693
0.05,100000,437,41,228.83295194508008,7674.263055592345
0.05,100000,436,41,229.3577981651376,7709.480806616836
0.05,100000,435,41,229.88505747126436,7744.94165869126
0.05,100000,434,41,230.4147465437788,7780.647854685135
0.05,100000,433,41,230.94688221709006,7816.601663395147
0.05,100000,432,41,231.4814814814815,7852.805379905651
0.05,100000,431,41,232.0185614849188,7889.261325955026
0.05,100000,430,41,232.5581395348837,7925.971850308011
0.05,100000,429,41,233.1002331002331,7962.93932913411
0.05,100000,428,42,233.6448598130841,7809.686019573346
0.05,100000,427,42,234.192037470726,7846.282061025739
0.05,100000,426,42,234.7417840375587,7883.136062068813
0.05,100000,425,42,235.2941176470588,7920.250453122426
0.05,100000,424,42,235.8490566037736,7957.62769329875
0.05,100000,423,42,236.4066193853428,7995.27027080973
0.05,100000,422,42,236.96682464454977,8033.180703381283
0.05,100000,421,42,237.52969121140143,8071.361538674407
0.05,100000,420,42,238.0952380952381,8109.815354713314
0.05,100000,419,42,238.6634844868735,8148.544760320724
0.05,100000,418,42,239.23444976076556,8187.552395560454
0.05,100000,417,42,239.8081534772182,8226.840932187446
0.05,100000,416,42,240.3846153846154,8266.413074105383
0.05,100000,415,42,240.96385542168676,8306.271557832017
0.05,100000,414,43,241.54589371980677,8152.31638197304
0.05,100000,413,43,242.13075060532688,8191.815437986154
0.05,100000,412,43,242.71844660194174,8231.602391124694
0.05,100000,411,43,243.30900243309003,8271.680046390202
0.05,100000,410,43,243.90243902439025,8312.051243030864
0.05,100000,409,43,244.49877750611248,8352.718855044492
0.05,100000,408,43,245.09803921568627,8393.685791690137
0.05,100000,407,43,245.7002457002457,8434.954998008538
0.05,100000,406,43,246.30541871921181,8476.529455351534
0.05,100000,405,43,246.91358024691357,8518.41218192065
0.05,100000,404,43,247.52475247524754,8560.60623331502
0.05,100000,403,43,248.13895781637717,8603.114703088828
0.05,100000,402,43,248.75621890547265,8645.9407233185
0.05,100000,401,43,249.37655860349128,8689.08746517977
0.05,100000,400,44,250.0,8534.090909090908
0.05,100000,399,44,250.6265664160401,8576.893361222606
0.05,100000,398,44,251.25628140703517,8620.018778221853
0.05,100000,397,44,251.88916876574308,8663.470417875305
0.05,100000,396,44,252.5252525252525,8707.251579152406
0.05,100000,395,44,253.16455696202533,8751.365602831713
0.05,100000,394,44,253.80710659898477,8795.815872138375
0.05,100000,393,44,254.4529262086514,8840.605813392947
0.05,100000,392,44,255.10204081632654,8885.73889667184
0.05,100000,391,44,255.7544757033248,8931.218636479593
0.05,100000,390,44,256.4102564102564,8977.048592433208
0.05,100000,389,44,257.0694087403599,9023.232369958865
0.05,100000,388,44,257.7319587628866,9069.77362100117
0.05,100000,387,45,258.3979328165375,8914.08324375093
0.05,100000,386,45,259.0673575129534,8960.300201944272
0.05,100000,385,45,259.7402597402597,9006.87768220236
0.05,100000,384,45,260.4166666666667,9053.819444444445
0.05,100000,383,45,261.0966057441253,9101.129297735723
0.05,100000,382,45,261.78010471204186,9148.811101060217
0.05,100000,381,45,262.4671916010499,9196.868764107898
0.05,100000,380,45,263.1578947368421,9245.306248076333
0.05,100000,379,45,263.85224274406335,9294.127566487128
0.05,100000,378,45,264.55026455026456,9343.336786017562
0.05,100000,377,45,265.2519893899204,9392.938027347613
0.05,100000,376,45,265.9574468085106,9442.935466022836
0.05,100000,375,46,266.6666666666667,9286.95652173913
0.05,100000,374,46,267.379679144385,9336.654701617706
0.05,100000,373,46,268.0965147453083,9386.753050890837
0.05,100000,372,46,268.81720430107526,9437.255877784313
0.05,100000,371,46,269.54177897574124,9488.167548660773
0.05,100000,370,46,270.27027027027026,9539.492488963699
0.05,100000,369,46,271.00271002710025,9591.235184179342
0.05,100000,368,46,271.7391304347826,9643.400180816963
0.05,100000,367,46,272.47956403269757,9695.992087407803
0.05,100000,366,46,273.224043715847,9749.015575523175
0.05,100000,365,46,273.972602739726,9802.475380812128
0.05,100000,364,46,274.72527472527474,9856.376304059057
0.05,100000,363,47,275.4820936639118,9699.856760937055
0.05,100000,362,47,276.24309392265195,9753.488677182975
0.05,100000,361,47,277.0083102493075,9807.566814969323
0.05,100000,360,47,277.77777777777777,9862.096138691883
0.05,100000,359,47,278.55153203342616,9917.081681980426
0.05,100000,358,47,279.3296089385475,9972.528548860602
0.05,100000,357,47,280.1120448179272,10028.44191493869
0.05,100000,356,47,280.8988764044944,10084.827028609647
0.05,100000,355,47,281.6901408450704,10141.689212289017
0.05,100000,354,47,282.4858757062147,10199.033863669241
0.05,100000,353,47,283.28611898017,10256.866457000902
0.05,100000,352,48,284.09090909090907,10100.29269972452
0.05,100000,351,48,284.9002849002849,10157.892387237118
0.05,100000,350,48,285.7142857142857,10215.986394557824
0.05,100000,349,48,286.5329512893983,10274.580394796978
0.05,100000,348,48,287.35632183908046,10333.680142687277
0.05,100000,347,48,288.1844380403458,10393.291475997088
0.05,100000,346,48,289.01734104046244,10453.42031697239
0.05,100000,345,48,289.8550724637681,10514.072673808023
0.05,100000,344,48,290.69767441860466,10575.25464214891
0.05,100000,343,48,291.5451895043732,10636.972406621957
0.05,100000,342,48,292.39766081871346,10699.23224239937
0.05,100000,341,49,293.2551319648094,10542.407036859515
0.05,100000,340,49,294.11764705882354,10604.477084951628
0.05,100000,339,49,294.9852507374631,10667.0971309661
0.05,100000,338,49,295.85798816568047,10730.273692755
0.05,100000,337,49,296.7359050445104,10794.013385012187
0.05,100000,336,49,297.6190476190476,10858.322921005136
0.05,100000,335,49,298.5074626865672,10923.209114342997
0.05,100000,334,49,299.4011976047904,10988.67888078176
0.05,100000,333,49,300.3003003003003,11054.739240067425
0.05,100000,332,49,301.2048192771084,11121.397317818111
0.05,100000,331,50,302.11480362537765,10964.887140497074
0.05,100000,330,50,303.030303030303,11031.404958677685
0.05,100000,329,50,303.951367781155,11098.530131835441
0.05,100000,328,50,304.8780487804878,11166.270077334919
0.05,100000,327,50,305.8103975535168,11234.63232612294
0.05,100000,326,50,306.7484662576687,11303.62452482216
0.05,100000,325,50,307.6923076923077,11373.254437869822
0.05,100000,324,50,308.641975308642,11443.529949702788
0.05,100000,323,50,309.59752321981426,11514.459066990003
0.05,100000,322,50,310.55900621118013,11586.049920913545
0.05,100000,321,51,311.52647975077883,11429.716440685803
0.05,100000,320,51,312.5,11501.225490196079
0.05,100000,319,51,313.47962382445144,11573.407971889535
0.05,100000,318,51,314.4654088050315,11646.272369158889
0.05,100000,317,51,315.45741324921136,11719.827299407856
0.05,100000,316,51,316.45569620253167,11794.081516599588
0.05,100000,315,51,317.46031746031747,11869.04391386184
0.05,100000,314,51,318.47133757961785,11944.723526150288
0.05,100000,313,51,319.4888178913738,12021.129532971514
0.05,100000,312,51,320.5128205128205,12098.271261167189
0.05,100000,311,52,321.54340836012864,11942.001299534822
0.05,100000,310,52,322.5806451612903,12019.13071319939
0.05,100000,309,52,323.62459546925567,12097.010037437976
0.05,100000,308,52,324.6753246753247,12175.649026298377
0.05,100000,307,52,325.7328990228013,12255.057592939162
0.05,100000,306,52,326.797385620915,12335.245812754463
0.05,100000,305,52,327.8688524590164,12416.223926570608
0.05,100000,304,52,328.94736842105266,12498.00234391647
0.05,100000,303,52,330.03300330033005,12580.591646369512
0.05,100000,302,53,331.12582781456956,12425.059145866659
0.05,100000,301,53,332.22591362126246,12507.713168229015
0.05,100000,300,53,333.3333333333333,12591.194968553458
0.05,100000,299,53,334.44816053511704,12675.515638358695
0.05,100000,298,53,335.5704697986577,12760.686455565065
0.05,100000,297,53,336.7003367003367,12846.71888826644
0.05,100000,296,53,337.8378378378378,12933.624598591452
0.05,100000,295,53,338.9830508474576,13021.415446656512
0.05,100000,294,53,340.13605442176873,13110.103494613093
0.05,100000,293,54,341.29692832764505,12955.26210318462
0.05,100000,292,54,342.4657534246575,13044.105279984431
0.05,100000,291,54,343.64261168384877,13133.865789124939
0.05,100000,290,54,344.82758620689657,13224.556304223368
0.05,100000,289,54,346.02076124567475,13316.189718531645
0.05,100000,288,54,347.22222222222223,13408.77914951989
0.05,100000,287,54,348.4320557491289,13502.337943571903
0.05,100000,286,54,349.65034965034965,13596.879680795766
0.05,100000,285,55,350.87719298245617,13443.465122135483
0.05,100000,284,55,352.11267605633805,13538.259003444484
0.05,100000,283,55,353.35689045936397,13634.05938166517
0.05,100000,282,55,354.6099290780142,13730.880557498938
0.05,100000,281,55,355.87188612099646,13828.737086547904
0.05,100000,280,55,357.14285714285717,13927.643784786642
0.05,100000,279,55,358.42293906810033,14027.615734171404
0.05,100000,278,55,359.71223021582733,14128.668288390869
0.05,100000,277,55,361.01083032490976,14230.817078762446
0.05,100000,276,56,362.3188405797101,14078.112341344855
0.05,100000,275,56,363.6363636363636,14180.637544273908
0.05,100000,274,56,364.963503649635,14284.287160439326
0.05,100000,273,56,366.3003663003663,14389.077693630285
0.05,100000,272,56,367.6470588235294,14495.025951557092
0.05,100000,271,56,369.00369003690037,14602.149052592265
0.05,100000,270,56,370.3703703703704,14710.464432686655
0.05,100000,269,56,371.74721189591077,14819.98985246591
0.05,100000,268,57,373.13432835820896,14668.800537766783
0.05,100000,267,57,374.53183520599254,14778.835739772358
0.05,100000,266,57,375.9398496240602,14890.114086165155
0.05,100000,265,57,377.35849056603774,15002.65437534741
0.05,100000,264,57,378.7878787878788,15116.475762408776
0.05,100000,263,57,380.22813688212926,15231.597767278872
0.05,100000,262,57,381.6793893129771,15348.04028309805
0.05,100000,261,58,383.1417624521073,15199.171454040454
0.05,100000,260,58,384.61538461538464,15316.26198734952
0.05,100000,259,58,386.1003861003861,15434.71120092076
0.05,100000,258,58,387.5968992248062,15554.540198802708
0.05,100000,257,58,389.10505836575874,15675.770496407838
0.05,100000,256,58,390.625,15798.424030172413
0.05,100000,255,58,392.15686274509807,15922.523167482004
0.05,100000,254,58,393.7007874015748,16048.090716871087
0.05,100000,253,59,395.25691699604744,15900.994854801933
0.05,100000,252,59,396.8253968253968,16027.390240465302
0.05,100000,251,59,398.40637450199205,16155.299122236156
0.05,100000,250,59,400.0,16284.745762711864
0.05,100000,249,59,401.60642570281124,16415.754912646298
0.05,100000,248,59,403.2258064516129,16548.351822783472
0.05,100000,247,59,404.8582995951417,16682.562256027246
0.05,100000,246,60,406.5040650406504,16538.105624958687
0.05,100000,245,60,408.16326530612247,16673.33055671248
0.05,100000,244,60,409.8360655737705,16810.22126668458
0.05,100000,243,60,411.52263374485597,16948.805229555113
0.05,100000,242,60,413.22314049586777,17089.11048880996
0.05,100000,241,60,414.9377593360996,17231.165670930826
0.05,100000,240,60,416.6666666666667,17375.0
0.05,100000,239,61,418.41004184100416,17233.4196518693
0.05,100000,238,61,420.16806722689074,17378.48466291049
0.05,100000,237,61,421.9409282700422,17525.389566440153
0.05,100000,236,61,423.728813559322,17674.1656109748
0.05,100000,235,61,425.531914893617,17824.844711278005
0.05,100000,234,61,427.35042735042737,17977.459465479642
0.05,100000,233,61,429.18454935622316,18132.04317271047
0.05,100000,232,62,431.0344827586207,17993.65195044302
0.05,100000,231,62,432.9004329004329,18149.717898356357
0.05,100000,230,62,434.7826086956522,18307.823647783403
0.05,100000,229,62,436.68122270742356,18468.004903821253
0.05,100000,228,62,438.5964912280702,18630.298156256515
0.05,100000,227,62,440.52863436123346,18794.740700351005
0.05,100000,226,63,442.4778761061947,18660.396520839782
0.05,100000,225,63,444.44444444444446,18826.572604350382
0.05,100000,224,63,446.42857142857144,18994.978943958537
0.05,100000,223,63,448.4304932735426,19165.65563129942
0.05,100000,222,63,450.45045045045043,19338.64366296799
0.05,100000,221,63,452.4886877828054,19513.984965142805
0.05,100000,220,63,454.54545454545456,19691.722418995145
0.05,100000,219,64,456.62100456621005,19561.40145117908
0.05,100000,218,64,458.7155963302752,19741.20970457032
0.05,100000,217,64,460.8294930875576,19923.509205971674
0.05,100000,216,64,462.962962962963,20108.346193415637
0.05,100000,215,64,465.1162790697674,20295.76798269335
0.05,100000,214,64,467.2897196261682,20485.822997641717
0.05,100000,213,65,469.4835680751174,20360.42909679093
0.05,100000,212,65,471.6981132075472,20552.893173042692
0.05,100000,211,65,473.93364928909955,20748.09985953042
0.05,100000,210,65,476.1904761904762,20946.10151753009
0.05,100000,209,65,478.4688995215311,21146.95176392482
0.05,100000,208,65,480.7692307692308,21350.70550751024
0.05,100000,207,66,483.09178743961354,21230.79142612854
0.05,100000,206,66,485.43689320388347,21437.344507379385
0.05,100000,205,66,487.8048780487805,21646.927334018354
0.05,100000,204,66,490.19607843137254,21859.599454755164
0.05,100000,203,66,492.61083743842363,22075.421888569505
0.05,100000,202,67,495.0495049504951,21961.704076422124
0.05,100000,201,67,497.5124378109453,22180.698202017313
0.05,100000,200,67,500.0,22402.985074626864
0.05,100000,199,67,502.51256281407035,22628.631042409226
0.05,100000,198,67,505.050505050505,22857.70413314511
0.05,100000,197,67,507.61421319796955,23090.27410552176
0.05,100000,196,68,510.2040816326531,22983.3770242791
0.05,100000,195,68,512.8205128205128,23219.631047685347
0.05,100000,194,68,515.4639175257732,23459.5474920758
0.05,100000,193,68,518.1347150259068,23703.202454704664
0.05,100000,192,68,520.8333333333334,23950.674019607843
0.05,100000,191,68,523.5602094240837,24202.042320176337
0.05,100000,190,69,526.3157894736842,24102.934682243365
0.05,100000,189,69,529.1005291005291,24358.585803260292
0.05,100000,188,69,531.9148936170212,24618.32687096922
0.05,100000,187,69,534.75935828877,24882.245599725804
0.05,100000,186,69,537.6344086021505,25150.432068045062
0.05,100000,185,70,540.5405405405405,25059.79338411771
0.05,100000,184,70,543.4782608695652,25332.83823926546
0.05,100000,183,70,546.448087431694,25610.370996020018
0.05,100000,182,70,549.4505494505495,25892.49055497093
0.05,100000,181,70,552.4861878453039,26179.298556210128
0.05,100000,180,71,555.5555555555555,26098.069900886803
0.05,100000,179,71,558.659217877095,26390.39505281745
0.05,100000,178,71,561.7977528089888,26687.66036440839
0.05,100000,177,71,564.9717514124294,26989.977786859046
0.05,100000,176,71,568.1818181818181,27297.4624607147
0.05,100000,175,72,571.4285714285714,27226.757369614512
0.05,100000,174,72,574.7126436781609,27540.516140397234
0.05,100000,173,72,578.0346820809249,27859.73099297968
0.05,100000,172,72,581.3953488372093,28184.52917492939
0.05,100000,171,72,584.7953216374269,28515.04166524173
0.05,100000,170,73,588.2352941176471,28456.17860359293
0.05,100000,169,73,591.7159763313609,28793.838518182427
0.05,100000,168,73,595.2380952380952,29137.545429130554
0.05,100000,167,73,598.8023952095808,29487.444600586376
0.05,100000,166,73,602.4096385542168,29843.685685140295
0.05,100000,165,74,606.060606060606,29798.227980046162
0.05,100000,164,74,609.7560975609756,30162.62842259273
0.05,100000,163,74,613.4969325153374,30533.755555397318
0.05,100000,162,74,617.283950617284,30911.77597350437
0.05,100000,161,75,621.1180124223603,30879.569975438193
0.05,100000,160,75,625.0,31266.666666666668
0.05,100000,159,75,628.930817610063,31661.08935564258
0.05,100000,158,75,632.9113924050633,32063.024088020084
0.05,100000,157,75,636.9426751592357,32472.662853124533
0.05,100000,156,76,641.025641025641,32457.437973632303
0.05,100000,155,76,645.1612903225806,32877.48507585301
0.05,100000,154,76,649.3506493506494,33305.74073909686
0.05,100000,153,76,653.59477124183,33742.42025671638
0.05,100000,152,77,657.8947368421053,33743.74932546678
0.05,100000,151,77,662.2516556291391,34192.0524105516
0.05,100000,150,77,666.6666666666666,34649.35064935064
0.05,100000,149,77,671.1409395973154,35115.886320787
0.05,100000,148,78,675.6756756756756,35135.60337884662
0.05,100000,147,78,680.2721088435375,35615.146110772934
0.05,100000,146,78,684.931506849315,36104.575352088956
0.05,100000,145,78,689.6551724137931,36604.164761120766
0.05,100000,144,79,694.4444444444445,36644.397562119084
0.05,100000,143,79,699.3006993006993,37158.57480573777
0.05,100000,142,79,704.2253521126761,37683.652279159
0.05,100000,141,79,709.2198581560284,38219.94029029689
0.05,100000,140,80,714.2857142857143,38283.163265306124
0.05,100000,139,80,719.4244604316547,38835.8521815641
0.05,100000,138,80,724.6376811594203,39400.598613736605
0.05,100000,137,80,729.92700729927,39977.75587404763
0.05,100000,136,81,735.2941176470588,40066.85462856167
0.05,100000,135,81,740.7407407407408,40662.50063506579
0.05,100000,134,81,746.2686567164179,41271.53068268387
0.05,100000,133,81,751.8796992481203,41894.34879317481
0.05,100000,132,82,757.5757575757576,42012.69905261036
0.05,100000,131,82,763.3587786259542,42656.420329135406
0.05,100000,130,82,769.2307692307693,43315.05267715399
0.05,100000,129,82,775.1937984496124,43989.06022591864
0.05,100000,128,83,781.25,44140.625
0.05,100000,127,83,787.4015748031496,44838.3402790902
0.05,100000,126,83,793.6507936507936,45552.732471837466
0.05,100000,125,83,800.0,46284.33734939759
0.05,100000,124,84,806.4516129032259,46473.78722560825
0.05,100000,123,84,813.0081300813008,47232.373020594314
0.05,100000,122,84,819.672131147541,48009.68761597625
0.05,100000,121,85,826.4462809917355,48232.1602912048
0.05,100000,120,85,833.3333333333334,49039.2156862745
0.05,100000,119,85,840.3361344537815,49866.70100566178
0.05,100000,118,85,847.457627118644,50715.31169204252
0.05,100000,117,86,854.7008547008547,50985.938463577106
0.05,100000,116,86,862.0689655172414,51868.62262533529
0.05,100000,115,86,869.5652173913044,52774.431793203505
0.05,100000,114,87,877.1929824561404,53086.89145731843
0.05,100000,113,87,884.9557522123894,54030.45990514023
0.05,100000,112,87,892.8571428571429,54999.41355852686
0.05,100000,111,87,900.9009009009009,55994.67127892105
0.05,100000,110,88,909.0909090909091,56369.271224643126
0.05,100000,109,88,917.4311926605504,57408.122977098654
0.05,100000,108,88,925.925925925926,58475.96333707445
0.05,100000,107,89,934.5794392523364,58904.51155637949
0.05,100000,106,89,943.3962264150944,60020.95991616034
0.05,100000,105,89,952.3809523809524,61169.456546663605
0.05,100000,104,90,961.5384615384615,61658.44838921762
0.05,100000,103,90,970.8737864077669,62861.302248614906
0.05,100000,102,90,980.3921568627451,64099.70524157375
0.05,100000,101,91,990.0990099009902,64656.6647743003
0.05,100000,100,91,1000.0,65956.04395604396
0.05,100000,99,91,1010.10101010101,67294.99456772183
0.05,100000,98,92,1020.4081632653061,67928.67102475418
0.05,100000,97,92,1030.9278350515465,69336.25067580992
0.05,100000,96,92,1041.6666666666667,70788.04347826086
0.05,100000,95,93,1052.6315789473683,71508.65278646532
0.05,100000,94,93,1063.8297872340424,73037.96297648427
0.05,100000,93,93,1075.268817204301,74616.86788329062
0.05,100000,92,94,1086.9565217391305,75436.39142500905
0.05,100000,91,94,1098.901098901099,77103.186736107
0.05,100000,90,94,1111.111111111111,78825.84712371946
0.05,100000,89,95,1123.5955056179776,79758.40371032366
0.05,100000,88,95,1136.3636363636363,81581.12222705524
0.05,100000,87,95,1149.4252873563219,83467.05050378622
0.05,100000,86,96,1162.7906976744187,84529.36271858664
0.05,100000,85,96,1176.4705882352941,86529.70011534025
0.05,100000,84,96,1190.4761904761904,88601.89909297052
0.05,100000,83,97,1204.8192771084337,89813.88228357474
0.05,100000,82,97,1219.5121951219512,92017.51534739387
0.05,100000,81,98,1234.567901234568,93340.98522811045
0.05,100000,80,98,1250.0,95688.77551020408
0.05,100000,79,98,1265.8227848101267,98126.28143710617
0.05,100000,78,99,1282.051282051282,99641.38425676888
0.05,100000,77,99,1298.7012987012988,102245.9371928085
0.05,100000,76,99,1315.7894736842106,104953.97185147878
0.05,100000,75,100,1333.3333333333333,106693.33333333334
0.05,100000,74,100,1351.3513513513512,109596.05551497443
0.05,100000,73,101,1369.86301369863,111503.83944380553
0.05,100000,72,101,1388.888888888889,114622.29556288963
0.05,100000,71,101,1408.4507042253522,117873.43780995834
0.05,100000,70,102,1428.5714285714287,120076.03041216487
0.05,100000,69,102,1449.2753623188405,123581.30397716742
0.05,100000,68,103,1470.5882352941176,126006.98760372224
0.05,100000,67,103,1492.5373134328358,129796.02783070592
0.05,100000,66,104,1515.1515151515152,132472.45179063358
0.05,100000,65,104,1538.4615384615386,136579.4264906691
0.05,100000,64,104,1562.5,140880.40865384613
0.05,100000,63,105,1587.3015873015872,144003.16740452795
0.05,100000,62,105,1612.9032258064517,148685.39715574053
0.05,100000,61,106,1639.344262295082,152150.72028720216
0.05,100000,60,106,1666.6666666666667,157264.15094339623
0.05,100000,59,107,1694.915254237288,161119.7770540746
0.05,100000,58,107,1724.1379310344828,166722.97109582496
0.05,100000,57,107,1754.3859649122808,172623.6397683831
0.05,100000,56,108,1785.7142857142858,177187.26379440667
0.05,100000,55,108,1818.1818181818182,183688.3991429446
0.05,100000,54,109,1851.851851851852,188805.82927473856
0.05,100000,53,109,1886.7924528301887,195997.13894722404
0.05,100000,52,110,1923.076923076923,201756.32060247447
0.05,100000,51,110,1960.7843137254902,209745.2028939918
0.05,100000,50,111,2000.0,216252.25225225225
0.05,100000,49,111,2040.8163265306123,225168.19193204032
0.05,100000,48,112,2083.3333333333335,232552.0833333333
0.05,100000,47,112,2127.659574468085,242552.38310806442
0.05,100000,46,113,2173.913043478261,250971.10928952607
0.05,100000,45,113,2222.222222222222,262248.4431333989
0.05,100000,44,114,2272.7272727272725,271897.2016818907
0.05,100000,43,114,2325.5813953488373,284689.6852732155
0.05,100000,42,115,2380.9523809523807,295811.8899733806
0.05,100000,41,115,2439.0243902439024,310416.67744355067
0.05,100000,40,116,2500.0,323318.9655172414
0.05,100000,39,116,2564.102564102564,340110.86172889883
0.05,100000,38,117,2631.5789473684213,355183.8435494945
0.05,100000,37,117,2702.7027027027025,374641.16923576384
0.05,100000,36,118,2777.777777777778,392388.57501569367
0.05,100000,35,118,2857.1428571428573,415129.71290211
0.05,100000,34,119,2941.176470588235,436210.0549562386
0.05,100000,33,120,3030.3030303030305,459187.3278236915
0.05,100000,32,120,3125.0,488333.3333333333
0.05,100000,31,121,3225.8064516129034,516044.7536570893
0.05,100000,30,121,3333.3333333333335,551019.2837465565
0.05,100000,29,122,3448.2758620689656,584840.4514531881
0.05,100000,28,122,3571.4285714285716,627358.6483773837
0.05,100000,27,123,3703.703703703704,669202.7167185252
0.05,100000,26,124,3846.153846153846,715847.4899790036
0.05,100000,25,124,4000.0,774258.064516129
0.05,100000,24,125,4166.666666666667,833400.0
0.05,100000,23,125,4347.826086956522,907441.965973535
0.05,100000,22,126,4545.454545454545,983936.7703004066
0.05,100000,21,127,4761.9047619047615,1071369.6502222936
0.05,100000,20,127,5000.0,1181181.1023622048
0.05,100000,19,128,5263.1578947368425,1298558.691135734
0.05,100000,18,129,5555.555555555556,1435630.2038472581
0.05,100000,17,129,5882.35294117647,1609490.088785172
0.05,100000,16,130,6250.0,1802980.7692307692
0.05,100000,15,131,6666.666666666667,2035725.1908396946
0.05,100000,14,131,7142.857142857143,2336921.6388845616
0.05,100000,13,132,7692.307692307692,2689734.624350009
0.05,100000,12,133,8333.333333333334,3132957.393483709
0.05,100000,11,133,9090.90909090909,3728465.792580625
0.05,100000,10,134,10000.0,4477761.194029851
0.05,100000,9,135,11111.111111111111,5487133.058984911
0.05,100000,8,135,12500.0,6944629.62962963
0.05,100000,7,136,14285.714285714286,9003811.524609845
0.05,100000,6,137,16666.666666666668,12165693.430656934
0.05,100000,5,137,20000.0,17518540.1459854
0.05,100000,4,138,25000.0,27174275.36231884
0.05,100000,3,139,33333.333333333336,47962110.3117506
0.05,100000,2,140,50000.0,107143571.42857143
0.05,100000,1,141,100000.0,425533333.3333334
